reportDate,asin,campaignName,adGroupName,total_impressions,total_clicks,total_cost,attributedSales14d
2025-06-04,B0D62KWFPD,SD/Car Neck Pillow/RM/AP/VCPM/Jan24/1,RM/AP,0,0,0,0
2025-06-04,B0DJ3BPT37,SD/Car Wedge/Brand/PT/Feb25/1,Brand - PT,0,0,0,0
2025-06-04,B0CR3HPYD7,SD/Cervical Neck/PT/Grey to Blue/VCPM/Apr24/1,PT,0,0,0,0
2025-06-04,B0CQ52GSSN,SD/Cervical Neck/PT/Pack 4 to 4/VCPM/Apr24/1,PT,0,0,0,0
2025-06-04,B0CR3HPYD7,SD/Cervical Neck/RM/AP/VCPM/Jan24/1,RM/AP,0,0,0,0
2025-06-04,B0CR3PBD24,SD/Cervical Neck/RM/AP/VCPM/Jan24/1,RM/AP,0,0,0,0
2025-06-04,B0CPZGCS4L,SD/Cervical Pillow/RM/AP/VCPM/Mar24/1,RM/AP,0,0,0,0
2025-06-04,B0BGH4BDYQ,SD/Coccyx/Brand/PT/VCPM/May23/1,brandxbrand,0,0,0,0
2025-06-04,B0CBKGQB3R,SD/Coccyx/Brand/PT/VCPM/Ultimate Pro/Apr24/1,brand pt,0,0,0,0
2025-06-04,B0BGH4BDYQ,SD/Coccyx/CAT/VCPM/Nov22/1,CAT,0,0,0,0
2025-06-04,B0BGH4BDYQ,SD/Coccyx/CAT/VCPM/Nov22/2,CAT/VCPM,0,0,0,0
2025-06-04,B0BGH4BDYQ,SD/Coccyx/COMP/PT/VCPM/Jan23/1,Ad group - 31/1/2023 16:31:30,0,0,0,0
2025-06-04,B0C58CSWR2,SD/Coccyx/COMP/PT/VCPM/Jan23/1,Ad group - 31/1/2023 16:31:30,0,0,0,0
2025-06-04,B0C58CSWR2,SD/Coccyx/Comp/PT/Fovera/CPC/Nov22/1,Fovera,0,0,0,0
2025-06-04,B0BGH4BDYQ,SD/Coccyx/Comp/PT/Fovera/CPC/Nov22/1,Fovera,0,0,0,0
2025-06-04,B0BGH4BDYQ,SD/Coccyx/Comp/PT/VCPM/ALLOTHERS/Apr23/1,COMP,0,0,0,0
2025-06-04,B0BGH4BDYQ,SD/Coccyx/RM/AP/VCPM/Sep22/1,RM/AP,0,0,0,0
2025-06-04,B0BGH4BDYQ,SD/Coccyx/RM/CAT/VCPM/Aug23/1,CAT,0,0,0,0
2025-06-04,B0CJ8VYBQP,SD/Combo/Ups/VCPM/Ultimate Pro/Sep23/1,ups,19,0,2.93,0
2025-06-04,B0BM3D1Z8K,SD/Commode Chair/Brand/PT/May23/1,brandxbrand,3,0,0.02,0
2025-06-04,B0BM3D1Z8K,SD/Commode Chair/RM/AP/Nov22/1,RM/AP,770,0,43.73,0
2025-06-04,B0DWFVF3J5,SD/CuddlePillow/Brand/PT/Feb25/1,Brand - PT,0,0,0,0
2025-06-04,B0DWFXJ1DT,SD/CuddlePillow/Brand/PT/Feb25/1,Brand - PT,0,0,0,0
2025-06-04,B0DWFVG5M1,SD/CuddlePillow/CAT/Feb25/1,CAT,0,0,0,0
2025-06-04,B0DWFXWJXJ,SD/CuddlePillow/CAT/Feb25/1,CAT,0,0,0,0
2025-06-04,B0DWFVF3J5,SD/CuddlePillow/CAT/Feb25/1,CAT,0,0,0,0
2025-06-04,B0DWFY2QVZ,SD/CuddlePillow/CAT/Feb25/1,CAT,0,0,0,0
2025-06-04,B0DWFXNWNP,SD/CuddlePillow/CAT/Feb25/1,CAT,0,0,0,0
2025-06-04,B0DWFXJ1DT,SD/CuddlePillow/CAT/Feb25/1,CAT,0,0,0,0
2025-06-04,B0DWFY2QVZ,SD/CuddlePillow/CAT/Feb25/2,CAT,0,0,0,0
2025-06-04,B0DWFXWJXJ,SD/CuddlePillow/CAT/Feb25/2,CAT,0,0,0,0
2025-06-04,B0DWFXWJXJ,SD/CuddlePillow/RM/AP/Feb25/1,Views Remarketing,0,0,0,0
2025-06-04,B0DWFY2QVZ,SD/CuddlePillow/RM/AP/Feb25/1,Views Remarketing,0,0,0,0
2025-06-04,B0C53GWWJ8,SD/Cushion Combo/Brand/PT/VCPM/May23/1,brandxbrand,12,0,8.44,0
2025-06-04,B0C53GWWJ8,SD/Cushion Combo/COMP/PT/VCPM/May23/1,COMP/PT,16,0,3.02,0
2025-06-04,B0DZD51SHQ,SD/DeepSleepCovers/CAT/March25/1,CAT,0,0,0,0
2025-06-04,B0DZCZK7RW,SD/DeepSleepCovers/CAT/March25/1,CAT,0,0,0,0
2025-06-04,B0DZCZK7RW,SD/DeepSleepCovers/RM/AP/March25/1,Brand - PT,0,0,0,0
2025-06-04,B0DZD51SHQ,SD/DeepSleepCovers/RM/AP/March25/1,Brand - PT,0,0,0,0
2025-06-04,B0DJKR4763,SD/Dual Pro/Brand/PT/Feb251,Brand PT,0,0,0,0
2025-06-04,B0DJKR4763,SD/Dual Pro/RM/AP/Feb25/1,Views Remarketing,0,0,0,0
2025-06-04,B0DR2R1RJQ,SD/Ergonomic Chair/Brand/PT/VCPM/Jan25/1,Brand - PT,0,0,0,0
2025-06-04,B0DR2R1RJQ,SD/Ergonomic Chair/CAT/VCPM/Jan25/1,CAT,0,0,0,0
2025-06-04,B0F1431TW7,SD/FoldableElectricWheelchair/Brand/PT/March25/1,Brand - PT,0,0,0,0
2025-06-04,B0F1431TW7,SD/FoldableElectricWheelchair/RM/AP/March25/1,Views Remarketing,611,0,21.75,0
2025-06-04,B0F4RM263R,SD/GelMaxInsole/Brand/PT/April25/1,Brand - PT,0,0,0,0
2025-06-04,B0F4RKK894,SD/GelMaxInsole/Brand/PT/April25/1,Brand - PT,0,0,0,0
2025-06-04,B0F4RKK894,SD/GelMaxInsole/CAT/April25/1,CAT,69,0,0.96,0
2025-06-04,B0F4RM263R,SD/GelMaxInsole/CAT/April25/1,CAT,0,0,0,0
2025-06-04,B0F59RVZHV,SD/GelMaxInsole/CompPT/May25/1,Comp PT,4,0,0,0
2025-06-04,B0BXKX5ZQC,SD/Heel Pad/Brand/PT/VCPM/May23/1,brandxbrand,8,0,0.09,0
2025-06-04,B0BXKT3K3L,SD/Heel Pad/Brand/PT/VCPM/May23/1,brandxbrand,391,0,22.67,0
2025-06-04,B0BXKT3K3L,SD/Heel Pad/COMP/HP/VCPM/Apr23/1,COMP High Price,164,0,10.91,0
2025-06-04,B0BXKX5ZQC,SD/Heel Pad/COMP/HP/VCPM/Apr23/1,COMP High Price,63,0,7.5,0
2025-06-04,B0C96XN5D8,SD/Insole/Arch Support/RM/AP/VCPM/Jul23/1,RM/AP,884,0,16.12,0
2025-06-04,B0C96X89BB,SD/Insole/Arch Support/UPS/VCPM/Jun23/1,ups,82,0,6.95,0
2025-06-04,B09RV5MGQ2,SD/Insole/Dual Gel/Brand/PT/VCPM/June22/1,Brand/PT,12,0,6.44,0
2025-06-04,B09RV5JVMM,SD/Insole/Dual Gel/Brand/PT/VCPM/June22/1,Brand/PT,44,0,5.45,0
2025-06-04,B09RV5JVMM,SD/Insole/Dual Gel/CAT/VCPM/Aug22/1,CAT,0,0,0,0
2025-06-04,B09RV5MGQ2,SD/Insole/Dual Gel/CAT/VCPM/Aug22/1,CAT,0,0,0,0
2025-06-04,B0CG38FXMP,SD/Insole/Max Comfort/COMP/PT/Boldfit/VCPM/Sep23/1,boldfit,31,0,3.18,0
2025-06-04,B0CG35T6BH,SD/Insole/Max Comfort/COMP/PT/Boldfit/VCPM/Sep23/1,boldfit,0,0,0,0
2025-06-04,B0CG35T6BH,SD/Insole/Max Comfort/COMP/PT/VCPM/Sep23/1,COMP/PT,0,0,0,0
2025-06-04,B0CG35T6BH,SD/Insole/Max Comfort/UPS/PT/VCPM/Aug23/1,ups,0,0,0,0
2025-06-04,B09RX3BFGM,SD/Insole/UPS/Heel Pads/2/VCPM/Apr23/1,pack of 2,98,0,10.51,0
2025-06-04,B0F5X1R5DW,SD/KneeCapSupport/Brand/PT/VCPM/Jun25/1,Brand - PT,203,0,36.69,0
2025-06-04,B0F5WZWYWG,SD/KneeCapSupport/Comp/PT/Jun25/1,Comp PT,0,0,0,0
2025-06-04,B0F5WZBR4Y,SD/KneeCapSupport/Comp/PT/Jun25/1,Comp PT,2,0,0.11,0
2025-06-04,B0F5WZ52QT,SD/KneeCapSupport/RM/AP/VCPM/Jun25/1,Views Remarketing,1244,0,184.35,0
2025-06-04,B0F5X2XYF8,SD/KneeCapSupport/RM/AP/VCPM/Jun25/1,Views Remarketing,308,0,46.69,0
2025-06-04,B0F5WZWYWG,SD/KneeCapSupport/RM/AP/VCPM/Jun25/1,Views Remarketing,0,0,0,0
2025-06-04,B0DNZKF8RQ,SD/LapDesk Pillow/Brand/PT/VCPM/Jan25/1,brand pt,16,0,6.64,0
2025-06-04,B0DNZG2W4T,SD/LapDesk Pillow/Brand/PT/VCPM/Jan25/1,brand pt,0,0,0,0
2025-06-04,B0DNZKF8RQ,SD/LapDesk Pillow/CAT/PT/VCPM/Jan25/1,CAT,1046,0,26.42,0
2025-06-04,B0DNZKF8RQ,SD/LapDesk Pillow/COMP/PT/Table/VCPM/Jan25/2,COMP/PT,55,0,1.2,0
2025-06-04,B0C3XCQYM2,SD/Lumbar/Brand/PT/VCPM/May23/1,Brand tar,256,0,30.34,0
2025-06-04,B0C3XC6JG5,SD/Lumbar/New/CAT/PT/VCPM/May23/1,Ad group - 15/5/2023 17:06:08,0,0,0,0
2025-06-04,B0C3XC6JG5,SD/Lumbar/New/RM/VCPM/Feb25/1,Views Remarketing,0,0,0,0
2025-06-04,B0C3XCQYM2,SD/Lumbar/New/RM/VCPM/Feb25/1,Views Remarketing,0,0,0,0
2025-06-04,B0DYWJ6MMN,SD/LumboSacralBelt/CAT/VCPM/Mar25/1,CAT,0,0,0,0
2025-06-04,B0DZ71YSBX,SD/LumboSacralBelt/CAT/VCPM/Mar25/1,CAT,0,0,0,0
2025-06-04,B0DZ71YSBX,SD/LumboSacralBelt/COMP/VCPM/Mar25/1,COMP/PT,0,0,0,0
2025-06-04,B0DYWJ6MMN,SD/LumboSacralBelt/COMP/VCPM/Mar25/1,COMP/PT,0,0,0,0
2025-06-04,B0DYWNNZZL,SD/LumboSacralBelt/CompPT/May25/1,Comp PT,0,0,0,0
2025-06-04,B0DYVZH18B,SD/LumboSacralBelt/CompPT/May25/1,Comp PT,0,0,0,0
2025-06-04,B0DYWJ6MMN,SD/LumboSacralBelt/RM/AP/VCPM/Mar25/1,RM/AP,0,0,0,0
2025-06-04,B0DZ71YSBX,SD/LumboSacralBelt/RM/AP/VCPM/Mar25/1,RM/AP,0,0,0,0
2025-06-04,B0B3R8C9WZ,SD/Mask/Ultimate Pro/Brand/PT/Sep22/1,Brand/PT,0,0,0,0
2025-06-04,B0B3RB2ZPD,SD/Mask/Ultimate Pro/Brand/PT/Sep22/1,Brand/PT,0,0,0,0
2025-06-04,B09LZ2SPDP,SD/Mask/Ultimate Pro/Brand/PT/Sep22/1,Brand/PT,0,0,0,0
2025-06-04,B09M3Y1FLY,SD/Mask/Ultimate Pro/Brand/PT/Sep22/1,Brand/PT,0,0,0,0
2025-06-04,B0B3RBMXJT,SD/Mask/Ultimate Pro/Brand/PT/Sep22/1,Brand/PT,0,0,0,0
2025-06-04,B0B3R77QH6,SD/Mask/Ultimate Pro/Brand/PT/Sep22/1,Brand/PT,0,0,0,0
2025-06-04,B09M3T63YZ,SD/Mask/Ultimate Pro/Brand/PT/Sep22/1,Brand/PT,0,0,0,0
2025-06-04,B0B3R61RBQ,SD/Mask/Ultimate Pro/Brand/PT/Sep22/1,Brand/PT,0,0,0,0
2025-06-04,B09M3YK8QR,SD/Mask/Ultimate Pro/Brand/PT/Sep22/1,Brand/PT,0,0,0,0
2025-06-04,B0B3RB2X37,SD/Mask/Ultimate Pro/Brand/PT/Sep22/1,Brand/PT,0,0,0,0
2025-06-04,B09LZ3WWFL,SD/Mask/Ultimate Pro/Brand/PT/Sep22/1,Brand/PT,0,0,0,0
2025-06-04,B0B3R8PVK9,SD/Mask/Ultimate Pro/Brand/PT/Sep22/1,Brand/PT,0,0,0,0
2025-06-04,B0B3RBMQVL,SD/Mask/Ultimate Pro/Brand/PT/Sep22/1,Brand/PT,0,0,0,0
2025-06-04,B0B3R8KN2K,SD/Mask/Ultimate Pro/Brand/PT/Sep22/1,Brand/PT,0,0,0,0
2025-06-04,B0B3R72PX9,SD/Mask/Ultimate Pro/Brand/PT/Sep22/1,Brand/PT,0,0,0,0
2025-06-04,B09M3Z2HTC,SD/Mask/Ultimate Pro/Brand/PT/Sep22/1,Brand/PT,0,0,0,0
2025-06-04,B09K4J6TYF,SD/Mask/Ultimate/UPS/Silver+/July22/1,Ultimate X Silver +,0,0,0,0
2025-06-04,B09K5CBBHN,SD/Mask/Ultimate/UPS/Silver+/July22/1,Ultimate X Silver +,0,0,0,0
2025-06-04,B09K5CV5XY,SD/Mask/Ultimate/UPS/Silver+/July22/1,Ultimate X Silver +,0,0,0,0
2025-06-04,B0DHS3HGCG,SD/Mattress Topper/Brand/PT/VCPM/Feb25/1,brand -PT,0,0,0,0
2025-06-04,B0DHS3HGCG,SD/Mattress Topper/CAT/VCPM/Feb25/1,CAT,188,0,3.87,0
2025-06-04,B0DHS4SVS5,SD/Mattress Topper/CAT/VCPM/Nov24/1,CAT,0,0,0,0
2025-06-04,B0DVPR3S5W,SD/MeshChair/Brand/PT/Feb25/1,Brand - PT,0,0,0,0
2025-06-04,B0DVPNFC13,SD/MeshChair/Brand/PT/Feb25/1,Brand - PT,0,0,0,0
2025-06-04,B0DVPNFC13,SD/MeshChair/CAT/Feb25/1,CAT,0,0,0,0
2025-06-04,B0DVPNFC13,SD/MeshChair/CAT/VCPM/Mar25/1,CAT,0,0,0,0
2025-06-04,B0DVPNFC13,SD/MeshChair/Comp/VCPM/Feb25/1,Comp,0,0,0,0
2025-06-04,B0DVPR3S5W,SD/MeshChair/Comp/VCPM/Feb25/1,Comp,0,0,0,0
2025-06-04,B0DVPNFC13,SD/MeshChair/RM/AP/Feb25/1,Views Remarketing,0,0,0,0
2025-06-04,B0DVPR3S5W,SD/MeshChair/RM/AP/Feb25/1,Views Remarketing,0,0,0,0
2025-06-04,B0F26NDYJQ,SD/MiniCarNeckPillow/Brand/PT/March25/1,Brand - PT,1,0,0.03,0
2025-06-04,B0F26N5V67,SD/MiniCarNeckPillow/Brand/PT/March25/1,Brand - PT,9,0,0.32,0
2025-06-04,B0F26MDVFG,SD/MiniCarNeckPillow/Brand/PT/March25/1,Brand - PT,2,0,0.16,0
2025-06-04,B0F26N5V67,SD/MiniCarNeckPillow/CAT/March25/1,CAT,0,0,0,0
2025-06-04,B0F26MDVFG,SD/MiniCarNeckPillow/CAT/March25/1,CAT,0,0,0,0
2025-06-04,B0F26NDYJQ,SD/MiniCarNeckPillow/CAT/March25/1,CAT,0,0,0,0
2025-06-04,B0F26MDVFG,SD/MiniCarNeckPillow/CompPT/May25/1,COMP PT,3,0,0,0
2025-06-04,B0F4RKK894,SD/OrthoInsoles/Brand/PT/VCPM/Apr25/1,Brand - PT,0,0,0,0
2025-06-04,B0F4RM263R,SD/OrthoInsoles/Brand/PT/VCPM/Apr25/1,Brand - PT,0,0,0,0
2025-06-04,B0F4RKK894,SD/OrthoInsoles/Comp/PT/May25/1,Comp PT,0,0,0,0
2025-06-04,B0F4RM263R,SD/OrthoInsoles/Comp/PT/VCPM/May25/1,COMP/PT,0,0,0,0
2025-06-04,B0F4RM263R,SD/OrthoInsoles/RM/AP/VCPM/Apr25/1,Views Remarketing,0,0,0,0
2025-06-04,B0F2YY3JFZ,SD/OrthoMemoryFoamPillow/CAT/May25/1,CAT,0,0,0,0
2025-06-04,B0F2YY3JFZ,SD/OrthoMemoryFoamPillow/CompPT/May25/1,Comp PT,0,0,0,0
2025-06-04,B0F2YY3JFZ,SD/OrthoMemoryFoamPillow/RM/AP/May25/1,Views Remarketing,0,0,0,0
2025-06-04,B0D31TT9X9,SD/Pillow/2 IN/COMP/PT/VCPM/May24/1,COMP/PT,0,0,0,0
2025-06-04,B0F143ZQ5T,SD/ReclinerElectricWheelchair/Brand/PT/March25/1,Brand - PT,0,0,0,0
2025-06-04,B0FBJXY7NG,SD/ReclinerMattress/Brand/PT/Jun25/1,Brand - PT,5,0,0.17,0
2025-06-04,B07T896SSW,SD/ReclinerMattress/CAT/Jun25/1,CAT,2,0,0,0
2025-06-04,B0F1431TW7,SD/ReclinerMattress/CAT/Jun25/1,CAT,366,0,70.15,0
2025-06-04,B0B1QTNJ2H,SD/ReclinerMattress/CAT/Jun25/1,CAT,0,0,0,0
2025-06-04,B0BM3D1Z8K,SD/ReclinerMattress/CAT/Jun25/1,CAT,2,0,0.48,0
2025-06-04,B0F1431TW7,SD/ReclinerMattress/COMP/Jun25/1,CAT,366,0,70.15,0
2025-06-04,B07T896SSW,SD/ReclinerMattress/COMP/Jun25/1,CAT,2,0,0,0
2025-06-04,B0BM3D1Z8K,SD/ReclinerMattress/COMP/Jun25/1,CAT,2,0,0.48,0
2025-06-04,B0B1QTNJ2H,SD/ReclinerMattress/COMP/Jun25/1,CAT,0,0,0,0
2025-06-04,B0D6Z15DB8,SD/Rigid Arch Support/CAT/VCPM/JuL24/1,CAT,20,0,0.61,0
2025-06-04,B0F7FBJ633,SD/SiliconeGelInsole/Brand/PT/VCPM/May25/1,brand -PT,0,0,0,0
2025-06-04,B0F7FCDB31,SD/SiliconeGelInsole/Brand/PT/VCPM/May25/1,brand -PT,0,0,0,0
2025-06-04,B0F7FBCJDR,SD/SiliconeGelInsole/Brand/PT/VCPM/May25/1,brand -PT,0,0,0,0
2025-06-04,B0F7FBJ633,SD/SiliconeGelInsole/CAT/VCPM/May25/1,CAT,0,0,0,0
2025-06-04,B0F7FBCJDR,SD/SiliconeGelInsole/CAT/VCPM/May25/1,CAT,0,0,0,0
2025-06-04,B0F7FCDB31,SD/SiliconeGelInsole/CAT/VCPM/May25/1,CAT,0,0,0,0
2025-06-04,B0F7FBJ633,SD/SiliconeGelInsole/RM/AP/VCPM/May25/1,Views Remarketing,0,0,0,0
2025-06-04,B0F7FCDB31,SD/SiliconeGelInsole/RM/AP/VCPM/May25/1,Views Remarketing,0,0,0,0
2025-06-04,B0F7FBCJDR,SD/SiliconeGelInsole/RM/AP/VCPM/May25/1,Views Remarketing,0,0,0,0
2025-06-04,B0BS74W4Y7,SD/Sleeping Pillow/Brand/PT/VCPM/Jun23/1,brandxbrand,0,0,0,0
2025-06-04,B0BS74W4Y7,SD/Sleeping Pillow/COMP/PT/ARMOR/VCPM/Jan24/1,COMP/PT,0,0,0,0
2025-06-04,B0BS74W4Y7,SD/Sleeping Pillow/UPS/PT/VCPM/Sep23/1,ups,40,0,4.16,0
2025-06-04,B0F71539R7,SD/SlimSeat/Brand/PT/May25/1,Brand - PT,1,0,0.04,0
2025-06-04,B0BH8FHRNH,SD/Socket/CAT/Feb25/1,CAT,0,0,0,0
2025-06-04,B0BH8FHRNH,SD/Socket/Comp/PT/Feb25/1,Comp PT,0,0,0,0
2025-06-04,B0BH8FHRNH,SD/Socket/RM/AP/CPC/Nov22/1,RM/AP,0,0,0,0
2025-06-04,B0BH8FHRNH,SD/Socket/UPS/Coccyx/VCPM/Jun23/1,ups,0,0,0,0
2025-06-04,B0DNQ8RV95,SD/Sofa Backrest/CAT/Nov24/1,CAT,0,0,0,0
2025-06-04,B0DNQ8RV95,SD/Sofa Backrest/Comp/PT/Feb25/1,Comp PT,4,0,0.15,0
2025-06-04,B0D1RH1FGP,SD/Tailbone Pillow/CAT/VCPM/Feb25/1,CAT,0,0,0,0
2025-06-04,B0D1RH1FGP,SD/Tailbone Pillow/RM/AP/Feb25/2,Views Remarketing,0,0,0,0
2025-06-04,B0DMKCT2C5,SD/Travel Neck/CAT/VCPM/Dec24/1,CAT,0,0,0,0
2025-06-04,B0DMKDVGB5,SD/Travel Neck/CAT/VCPM/Dec24/1,CAT,0,0,0,0
2025-06-04,B0DMKCT2C5,SD/Travel Neck/CAT/VCPM/Jan25/1,CAT,0,0,0,0
2025-06-04,B0DMKCT2C5,SD/Travel Neck/CAT/VCPM/Mar25/1,CAT,0,0,0,0
2025-06-04,B0DW8NKRRM,SD/Travel Wheelchair/Brand/PT/Feb25/1,Brand - PT,33,0,6.59,0
2025-06-04,B0DW8NKRRM,SD/Travel/Wheelchair/Comp/PT/Feb25/1,Brand - PT,19,0,0.54,0
2025-06-04,B0B647S4VZ,SD/Wedge Cushion/Brand/PT/VCPM/Feb25/1,brand pt,578,0,136.62,0
2025-06-04,B09YRHLXR8,SD/Wedge Cushion/Brand/PT/VCPM/Feb25/1,brand pt,203,0,40.53,0
2025-06-04,B09YRHLXR8,SD/Wedge Cushion/COMP/PT/VCPM/Oct23/1,COMP/PT,96,0,11.41,0
2025-06-04,B09YRHLXR8,SD/Wedge Cushion/COMP/Wakefit/VCPM/Apr23/1,Comp/Wakefit,63,0,3.13,0
2025-06-04,B0B25DVQHP,SD/Wedge Cushion/RM/AP/2/VCPM/Apr23/1,pack of 2,0,0,0,0
2025-06-04,B0B6482GH7,SD/Wedge Cushion/RM/AP/2/VCPM/Apr23/1,pack of 2,0,0,0,0
2025-06-04,B0B647S4VZ,SD/Wedge Cushion/UPS/Lumbar/VCPM/Apr23/1,UP/VCPM,0,0,0,0
2025-06-04,B0BSXBJZWG,SD/Wedge Cushion/UPS/Lumbar/VCPM/Apr23/1,UP/VCPM,0,0,0,0
2025-06-04,B0D3XTXGT4,SD/Wedge Plus/Brand/PT/VCPM/May24/1,brand pt,86,0,20.21,0
2025-06-04,B0D3XX9TJZ,SD/Wedge Plus/CAT/PT/VCPM/Feb25/1,CAT,228,0,14.04,0
2025-06-04,B0D3XTXGT4,SD/Wedge Plus/CAT/PT/VCPM/Jun24/1,CAT,0,0,0,0
2025-06-04,B0DYP9SZR8,SD/WedgeLapDeskCombo/Brand/PT/March25/1,Brand - PT,0,0,0,0
2025-06-04,B0DYVDTG72,SD/WedgeLapDeskCombo/Brand/PT/March25/1,Brand - PT,0,0,0,0
2025-06-04,B0DYPBWKXN,SD/WedgeLapDeskCombo/Brand/PT/March25/1,Brand - PT,0,0,0,0
2025-06-04,B0DYVDTG72,SD/WedgeLapDeskCombo/CAT/March25/1,CAT,0,0,0,0
2025-06-04,B0DYP9SZR8,SD/WedgeLapDeskCombo/CAT/March25/1,CAT,0,0,0,0
2025-06-04,B0DYPBWKXN,SD/WedgeLapDeskCombo/CAT/March25/1,CAT,0,0,0,0
2025-06-04,B0DYP9SZR8,SD/WedgeLapDeskCombo/RM/AP/March25/1,Views Remarketing,0,0,0,0
2025-06-04,B0DYPBWKXN,SD/WedgeLapDeskCombo/RM/AP/March25/1,Views Remarketing,0,0,0,0
2025-06-04,B0DYVDTG72,SD/WedgeLapDeskCombo/RM/AP/March25/1,Views Remarketing,0,0,0,0
2025-06-04,B0DVPGH2Y7,SD/WedgePlusColors/CAT/Feb25/1,CAT,0,0,0,0
2025-06-04,B0DVPLZ6ZG,SD/WedgePlusColors/CAT/Feb25/1,CAT,0,0,0,0
2025-06-04,B0DVPGH2Y7,SD/WedgePlusColors/Comp/PT/Feb25/1,Comp PT,5,0,0.07,0
2025-06-04,B0DVPRJC9Y,SD/WedgePlusColors/Comp/PT/Feb25/1,Comp PT,0,0,0,0
2025-06-04,B0DVPL3QVH,SD/WedgePlusColors/RM/AP/Feb25/1,Views Remarketing,0,0,0,0
2025-06-04,B0DX73LGV4,SD/WedgePlusCovers/CAT/Feb25/1,CAT,0,0,0,0
2025-06-04,B0DX71ZHZV,SD/WedgePlusCovers/CAT/Feb25/1,CAT,0,0,0,0
2025-06-04,B0DX7495Z8,SD/WedgePlusCovers/CAT/Feb25/1,CAT,0,0,0,0
2025-06-04,B0DX71RFXM,SD/WedgePlusCovers/CAT/Feb25/1,CAT,0,0,0,0
2025-06-04,B0DX73X1M3,SD/WedgePlusCovers/CAT/Feb25/1,CAT,0,0,0,0
2025-06-04,B0DX715SB4,SD/WedgePlusCovers/CAT/Feb25/1,CAT,0,0,0,0
2025-06-04,B0DX7495Z8,SD/WedgePlusCovers/RM/AP/March25/1,Views Remarketing,0,0,0,0
2025-06-04,B0DX73LGV4,SD/WedgePlusCovers/RM/AP/March25/1,Views Remarketing,0,0,0,0
2025-06-04,B0DX71RFXM,SD/WedgePlusCovers/RM/AP/March25/1,Views Remarketing,0,0,0,0
2025-06-04,B0DX73X1M3,SD/WedgePlusCovers/RM/AP/March25/1,Views Remarketing,0,0,0,0
2025-06-04,B0DX715SB4,SD/WedgePlusCovers/RM/AP/March25/1,Views Remarketing,0,0,0,0
2025-06-04,B0DX71ZHZV,SD/WedgePlusCovers/RM/AP/March25/1,Views Remarketing,0,0,0,0
2025-06-04,B0F5WTMYXJ,SD/WristSupport/CAT/VCPM/May25/1,CAT,0,0,0,0
2025-06-04,B0F5WQH2BY,SD/WristSupport/COMP/VCPM/May25/1,COMP/PT,571,0,24.18,0
2025-06-04,B0F5WQH2BY,SD/WristSupport/RM/AP/VCPM/May25/1,RM/AP,0,0,0,0
2025-06-04,B0BXKT3K3L,SDV/Heel Pad/COMP/LP/VCPM/Apr23/1,Video AD,6,0,0,0
2025-06-04,B0BXKX5ZQC,SDV/Heel Pad/COMP/LP/VCPM/Apr23/1,Video AD,3,0,0,0
2025-06-04,B0DMKG9SMZ,SDV/Travel Neck/Brand/PT/VCPM/Jan25/1,brand pt,19,0,0.74,0
2025-06-04,B0DMKCT2C5,SDV/Travel Neck/Brand/PT/VCPM/Jan25/1,brand pt,9,0,0,0
2025-06-04,B0F2YY3JFZ,SP/OrthoMemoryFoamPillow/Brand/PT/May25/1,Brand - PT,0,0,0,0
2025-06-04,B0D1RH1FGP,SP/Tailbone Pillow/COMP/PT/Feb25/1,Comp PT,3,0,0.13,0
2025-06-04,B0CJ5CWXQ5,SD/Back/Ups/VCPM/Ultimate Pro/Sep23/1,ups,439,1,125.87,0
2025-06-04,B0F2SZ64BG,SD/BarefootClassic/Brand/PT/April25/1,Brand - PT,32,1,0.71,0
2025-06-04,B0CR3PBD24,SD/Cervical Neck/COMP/PT/VCPM/Dec23/1,COMP/PT,1066,1,144.65,0
2025-06-04,B0CBKGQB3R,SD/Coccyx/CAT/VCPM/Ultimate Pro/Jul23/1,CAT,946,1,44.46,0
2025-06-04,B0CBKGQB3R,SD/Coccyx/Ups/VCPM/Ultimate Pro/Sep23/1,ups,1214,1,474.36,0
2025-06-04,B0CYV68HV1,SD/Cozy Pillow/CAT/PT/VCPM/Jul24/1,CAT,103,1,2.92,0
2025-06-04,B0CYV68HV1,SD/Cozy Pillow/COMP/PT/VCPM/Jul24/1,comp,408,1,45.16,0
2025-06-04,B0DWFXWJXJ,SD/CuddlePillow/Brand/PT/Feb25/1,Brand - PT,1203,1,118.79,0
2025-06-04,B0DWFY2QVZ,SD/CuddlePillow/Brand/PT/Feb25/1,Brand - PT,548,1,89.5,0
2025-06-04,B0DJKRX1P7,SD/Dual Pro/CAT/Feb25/1,CAT,339,1,32.14,0
2025-06-04,B0BXKTHFFK,SD/Heel Pad/CAT/VCPM/May23/1,CAT,218,1,7.61,0
2025-06-04,B0BXKT3K3L,SD/Heel Pad/COMP/LP/VCPM/Apr23/1,COMP Low Price,1470,1,103.9,0
2025-06-04,B0C96XN5D8,SD/Insole/Arch Support/COMP/PT/LP/VCPM/Jun23/1,COMP/PT,561,1,39.23,0
2025-06-04,B0C96X89BB,SD/Insole/Arch Support/COMP/PT/LP/VCPM/Jun23/1,COMP/PT,399,1,27.59,951.43
2025-06-04,B0C96X89BB,SD/Insole/Arch Support/RM/AP/VCPM/Jul23/1,RM/AP,2448,1,43.87,0
2025-06-04,B0C96VW2LP,SD/Insole/Arch Support/UPS/VCPM/Jun23/1,ups,150,1,11.32,0
